timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666023830024,1276,getNavigations,200,OK,Access Management 1-11,text,true,,38555,2659,29,29,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,617,0,0
1666023830430,1013,getNavigations,200,OK,Access Management 1-10,text,true,,38570,2659,28,28,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,513,0,0
1666023775503,56041,getAllUserGrants,200,OK,Access Management 1-51,text,true,,5784,2664,27,27,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,56035,0,0
1666023825996,5678,getProjectNavs,200,OK,Access Management 1-9,text,true,,7060,2690,27,27,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5672,0,344
1666023830039,1647,getNavigations,200,OK,Access Management 1-45,text,true,,38565,2659,27,27,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,1165,0,0
1666023825996,5706,getProjectNavs,200,OK,Access Management 1-19,text,true,,7060,2690,26,26,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5705,0,344
1666023773230,58609,getAllUserGrants,200,OK,Access Management 1-16,text,true,,5786,2664,26,26,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,58608,0,0
1666023831674,409,getNavigations,200,OK,Access Management 1-9,text,true,,38555,2659,26,26,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,294,0,0
1666023831702,390,getNavigations,200,OK,Access Management 1-19,text,true,,38563,2659,25,25,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,287,0,0
1666023773108,59395,getAllUserGrants,200,OK,Access Management 1-30,text,true,,5792,2664,24,24,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,59395,0,197
1666023775328,57177,getAllUserGrants,200,OK,Access Management 1-54,text,true,,5780,2664,24,24,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,57174,0,0
1666023773908,58614,getAllUserGrants,200,OK,Access Management 1-57,text,true,,5782,2664,24,24,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,58613,0,0
1666023775380,57260,getAllUserGrants,200,OK,Access Management 1-43,text,true,,5784,2664,24,24,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,57260,0,0
1666023827364,5284,getProjectNavs,200,OK,Access Management 1-5,text,true,,7066,2690,24,24,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5284,0,255
1666023827358,5405,getProjectNavs,200,OK,Access Management 1-40,text,true,,7068,2690,24,24,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5405,0,211
1666023832649,521,getNavigations,200,OK,Access Management 1-5,text,true,,38555,2659,24,24,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,406,0,0
1666023829022,5315,getProjectNavs,200,OK,Access Management 1-49,text,true,,7068,2690,23,23,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5314,0,262
1666023832764,1600,getNavigations,200,OK,Access Management 1-40,text,true,,38589,2659,23,23,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,523,0,0
1666023778435,55930,getAllUserGrants,200,OK,Access Management 1-53,text,true,,5780,2664,23,23,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,55929,0,0
1666023779599,55049,getAllUserGrants,200,OK,Access Management 1-3,text,true,,5794,2664,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,55049,0,0
1666023830039,4609,getProjectNavs,200,OK,Access Management 1-46,text,true,,7066,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4609,0,0
1666023830642,4037,getProjectNavs,200,OK,Access Management 1-4,text,true,,7072,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4037,0,0
1666023830231,4517,getProjectNavs,200,OK,Access Management 1-52,text,true,,7066,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4516,0,229
1666023830187,4742,getProjectNavs,200,OK,Access Management 1-58,text,true,,7070,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4742,0,0
1666023830023,4906,getProjectNavs,200,OK,Access Management 1-22,text,true,,7066,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4906,0,321
1666023830048,4898,getProjectNavs,200,OK,Access Management 1-32,text,true,,7060,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4898,0,307
1666023830048,5082,getProjectNavs,200,OK,Access Management 1-26,text,true,,7068,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5082,0,307
1666023830554,4596,getProjectNavs,200,OK,Access Management 1-59,text,true,,7070,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4576,0,327
1666023830023,5128,getProjectNavs,200,OK,Access Management 1-56,text,true,,7070,2690,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5128,0,321
1666023834748,414,getNavigations,200,OK,Access Management 1-52,text,true,,38581,2659,22,22,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,341,0,0
1666023830048,5154,getProjectNavs,200,OK,Access Management 1-35,text,true,,7062,2690,21,21,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5153,0,307
1666023832504,2971,getProjectNavs,200,OK,Access Management 1-30,text,true,,7068,2690,21,21,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,2961,0,0
1666023834681,807,getNavigations,200,OK,Access Management 1-4,text,true,,38562,2659,21,21,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,795,0,473
1666023830879,4609,getProjectNavs,200,OK,Access Management 1-29,text,true,,7066,2690,21,21,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4609,0,0
1666023834337,1151,getNavigations,200,OK,Access Management 1-49,text,true,,38559,2659,21,21,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,707,0,0
1666023835131,383,getNavigations,200,OK,Access Management 1-26,text,true,,38557,2659,19,19,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,334,0,0
1666023835152,418,getNavigations,200,OK,Access Management 1-56,text,true,,38567,2659,18,18,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,329,0,0
1666023835202,405,getNavigations,200,OK,Access Management 1-35,text,true,,38579,2659,17,17,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,294,0,0
1666023831545,4082,getProjectNavs,200,OK,Access Management 1-51,text,true,,7068,2690,16,16,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4081,0,0
1666023832522,3195,getProjectNavs,200,OK,Access Management 1-57,text,true,,7068,2690,16,16,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,3195,0,206
1666023831839,3931,getProjectNavs,200,OK,Access Management 1-16,text,true,,7066,2690,16,16,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,3931,0,247
1666023831173,4672,getProjectNavs,200,OK,Access Management 1-18,text,true,,7060,2690,16,16,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4672,0,207
1666023830454,5393,getProjectNavs,200,OK,Access Management 1-39,text,true,,7076,2690,16,16,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,5391,0,241
1666023834929,1036,getNavigations,200,OK,Access Management 1-58,text,true,,38571,2659,16,16,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,841,0,412
1666023834947,1065,getNavigations,200,OK,Access Management 1-32,text,true,,38574,2659,15,15,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,545,0,0
1666023834930,1082,getNavigations,200,OK,Access Management 1-22,text,true,,38571,2659,15,15,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,649,0,0
1666023832640,3379,getProjectNavs,200,OK,Access Management 1-43,text,true,,7072,2690,13,13,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,3379,0,651
1666023835489,580,getNavigations,200,OK,Access Management 1-29,text,true,,38569,2659,13,13,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,485,0,182
1666023832506,3607,getProjectNavs,200,OK,Access Management 1-54,text,true,,7070,2690,12,12,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,3607,0,0
1666023834365,1775,getProjectNavs,200,OK,Access Management 1-53,text,true,,7064,2690,12,12,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,1775,0,0
1666023835151,976,getNavigations,200,OK,Access Management 1-59,text,true,,38574,2659,12,12,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,489,0,0
1666023834649,1493,getProjectNavs,200,OK,Access Management 1-3,text,true,,7064,2690,12,12,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,1492,0,0
1666023835770,396,getNavigations,200,OK,Access Management 1-16,text,true,,38571,2659,11,11,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,289,0,0
1666023835627,601,getNavigations,200,OK,Access Management 1-51,text,true,,38562,2659,10,10,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,513,0,204
1666023835847,405,getNavigations,200,OK,Access Management 1-39,text,true,,38553,2659,9,9,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,312,0,0
1666023835846,406,getNavigations,200,OK,Access Management 1-18,text,true,,38577,2659,9,9,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,313,0,0
1666023835718,563,getNavigations,200,OK,Access Management 1-57,text,true,,38571,2659,7,7,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,395,0,0
1666023835476,983,getNavigations,200,OK,Access Management 1-30,text,true,,38561,2659,6,6,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,496,0,195
1666023836114,587,getNavigations,200,OK,Access Management 1-54,text,true,,38570,2659,5,5,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,518,0,203
1666023836140,582,getNavigations,200,OK,Access Management 1-53,text,true,,38571,2659,4,4,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,494,0,185
1666023834649,2157,getNavigations,200,OK,Access Management 1-46,text,true,,38573,2659,3,3,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,1209,0,608
1666023836142,1259,getNavigations,200,OK,Access Management 1-3,text,true,,38563,2659,2,2,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,600,0,175
1666023836020,3014,getNavigations,200,OK,Access Management 1-43,text,true,,38565,2659,1,1,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,517,0,0
